id,age,gender,email,business_nature,company,position,payment_method,name,targets
2891,24,Male,hotmail.com,Hotel / Tourism,Intercontinental Hong Kong,Waiter,,Earl__SCHRANTZ,23239.09;22912.69;22842.40
2892,35,Male,gmail.com,Hotel / Tourism,Intercontinental Hong Kong ,Security Supervisor,,Oda__kuroda,28446.41;27951.77;29115.87;28381.03;28729.38
2893,24,Female,gmail.com,Hotel / Tourism,Intercontinental Hong Kong ,Restaurant Hostess,A,Doshie___dewulf,30054.13;30007.35
2894,29,Male,gmail.com,Other,intermax production,audio technician,,beverly_helie,18052.87;17836.82;17731.66;18060.03;17721.28
2895,32,Female,hotmail.com,Professional Services / Consultation,International Colored Gemstone Association Limited,,,Elena_brittin,26417.53
2896,34,Male,gmail.com,Professional Services / Consultation,Interstar Investment Ltd,Business Development Manager,B,birt_helie,27996.60;28131.73;27693.71;28010.81
2897,28,Female,gmail.com,Other,Intertek,技術員,A,Sadie___grindstaff,12100.75;12066.33;11886.42
2898,36,Female,hotmail.com,Other,Intertek,Customer service ,,Drucilla__ference,15306.72;15330.49;15290.93;15267.84
2899,26,Male,gmail.com,Accounting,INTO UNIVERSITY PARTNERSHIP (ASIA) LIMITED,ACCOUNTS ASSISTANT,,Burl___SCHRANTZ,20518.07;20231.60
2900,51,Male,gmail.com,Other,INTRCONTINENTAL LIMOUSINE CO. LTD,司機,A,Chin___thomaston,26558.66
2901,36,Female,invision.asia,Education,INVISION GROUP,ASSISTANT GENERAL MANAGER,A,Etna_MELGAREJO,49354.37;50001.10
2902,46,Female,hotmail.com,Professional Services / Consultation,ione financial press ltd,account executive,A,Eugenie___brittin,34106.10;34673.30
2903,45,Male,yahoo.com.hk,Bank / Finance,IPL Research limited,First Vice president,A,Elihu_rumph,75966.57;75268.58;75977.58;75834.09
2904,37,Female,hotmail.com,Professional Services / Consultation,Iposh Ltd,Consultant ,,Eulalia___helfritz,29602.44;29487.92;29907.34;29489.80
2905,32,Male,gmail.com,Professional Services / Consultation,iProperty Group Limited,Business Development Manager,A,Erastus_SKOWYRA,31911.44;32711.82;32894.58
2906,19,Female,gmail.com,Other,ipsos,訪問員,,Eve_kerne,6775.74;6875.21;6804.58;6726.22;6791.64
2907,27,Male,gmail.com,Professional Services / Consultation,ipsos limited,marketing research,A,Ford___helie,25169.07;24439.50;25035.54;25097.68;25071.66
2908,54,Male,yahoo.com,Management / Human Resource,IRI Group Limited,Director of Group Investments,,Hampton__redfox,162439.61
2909,33,Male,yahoo.com.hk,Other,Is span Asia security services limited,Customer services officer,,Thomas__helie,12050.97;12233.78;11798.21;11850.66
2910,22,Male,gmail.com,Retail / Wholesale,ISA BOUTIQUE LIMITED,倉務員,A,houston_MUHL,18771.33
2911,19,Male,yahoo.com.hk,Retail / Wholesale,Isa boutique ltd,Sales,A,Johnson__eppes,20186.51
2912,53,Male,gmail.com,Manufacturing,Isaswiss Ltd,warehouse keeper,,Fred___KURODA,17245.20;17257.83
2913,37,Male,hotmail.com,Entertainment / Media,Isentia Ltd.,Production Manager,A,Len_lothrop,37811.90;37232.04;37022.85
2914,42,Male,islandjunks.com.hk,Other,Island Junks Limited,CEO,B,Lonzo___rumpf,178238.01;178588.09;178920.32;180750.98;181312.68
2915,28,Male,gmail.com,Retail / Wholesale,Island Motors Ltd,Salesman,A,Loyd___bloeser,24324.36;23756.95;24104.09
2916,32,Female,gmail.com,Hotel / Tourism,Island Pacific Hotel,Account Manager,,Felicia___muhs,21732.44;21315.44
2917,51,Male,yahoo.com.hk,Hotel / Tourism,Island Pacific Hotel,HOUSE KEEPING,,Daisy_lothrop,20641.80;20780.51
2918,35,Female,gmail.com,Education,Island Road Government Primary School,Teacher,A,Florance_kerne,83094.41;83499.12;83073.96;83457.83;82742.32
2919,35,Female,yahoo.com.hk,Education,Island Road Government Primary School,Teaching Assistant,,Fronie___slaboda,15576.23;15721.50;15836.97
2920,30,Male,gmail.com,Hotel / Tourism,Island Shangri-La Hotel Hong Kong,Customer Sales Executive ,A,Lucas_autobee,28934.95;28876.11;29001.57
2921,25,Male,hotmail.com,Food Services,"island shangri-la, hong kong",chef,A,lucien__dewulf,16668.23
2922,34,Female,yahoo.com.hk,Decoration / Design,Isometrix,Designer,,Geraldine___muhl,33941.16;34156.69;34270.48;33939.07;33473.27
2923,34,Male,yahoo.com.hk,Construction,ISS,技術員,,miller_muha,19213.93
2924,59,Male,126.com,Other,ISS,CS,A,Mortimer__SAAGER,23566.18
2925,52,Female,yahoo.com.hk,Other,ISS,保安員,A,Gina__dewulf,13390.79
2926,20,Male,icloud.com,Medical Services,iss,綜合服務員,A,pink_holstad,11306.59;11098.37;11263.11;11092.07;11075.53
2927,35,Male,yahoo.com.hk,Other,ISS Adams Secuforce Ltd,Security,A,Omar__fashaw,25442.44;26225.18;25923.16
2928,46,Male,gmail.com,Real Estate,Iss east point facillity services,技工,A,Volney___cipolone,27486.95;27210.30;27825.91
2929,27,Male,yahoo.com.hk,Other,ISS EASTPOINT PROPERTY MANAGEMENT LIMITED,保安,A,Willie__WILGING,18289.05;18599.58;18693.20;18729.88
2930,40,Male,yahoo.com.hk,Management / Human Resource,ISS Eastpoint Property Management Ltd ,Security,A,Orval___kerne,32108.88;31892.71;32027.09;31161.70;31634.11
2931,44,Male,netvigator.com,Management / Human Resource,ISS EastPoint Propery Management LTD,Building Supervisor,A,Pierre__berlanga,20694.69
2932,44,Male,yahoo.com.hk,Real Estate,ISS Facility Services,Supervisor,A,Raleigh___novack,28149.17;27818.72
2933,35,Male,yahoo.com.hk,Social Services,ISS Facility Services Limited,清潔,,Ransom__SCHRANTZ,16743.7
2934,53,Male,yahoo.com.hk,Other,ISS Facility Services Ltd,吊船清潔,A,arch_muhl,26013.99;25941.52;26126.90
2935,45,Male,gmail.com,Medical Services,ISS Hospital Services Ltd.,綜合服務,A,Rush___THOMASTON,11816.25
2936,32,Female,yahoo.com,Social Services,ISS MEDICLEAN,病房助理,A,Glenna_FURNESS,13056.73;12516.00
2937,24,Male,hotmail.com,Management / Human Resource,ISS MEDICLEAN HK LTD,Supervisor,A,Shelby___MUHL,21764.96;21424.15;21485.15;22077.07;22018.95
2938,56,Male,yahoo.com.hk,Real Estate,iss security services,customer service,A,tommie__helie,19473.25;19732.46
2939,51,Male,gmail.com,Management / Human Resource,Iss security services,Security,A,Wilmer__helie,27843.46;27436.61
2940,37,Female,126.com,Professional Services / Consultation,ISS/SWAN,清潔員,A,GRAYCE___MELGAREJO,16417.44;16687.03;16418.32;16355.75;16186.51
2941,39,Female,hotmail.com,Food Services,ISSAYA Siamese Club,Pastry Chef,,Hedwig___berlanga,28311.37;27669.19;27340.29
2942,41,Male,gmail.com,Retail / Wholesale,ISSI,ADMIN MANAGER,,Lonie__BARIDON,57662.13;58592.51;58365.34;57694.71
2943,40,Male,gmail.com,Social Services,iss系統服務有限公司,清潔,,gustaf___kadner,21670.44
2944,26,Male,gmail.com,Entertainment / Media,ISUN TV,Video Editor,A,Alonza__FURNESS,16320.41;16354.64;16191.87;16310.53
2945,23,Male,yahoo.com.hk,Retail / Wholesale,IT,Fashion Consultant,A,Winfield__KERNE,19259.45;19409.28;19675.16;19858.17
2946,25,,hotmail.com,Retail / Wholesale,It,售貨員,A,Callie___thomaston,29873.65;29354.95
2947,26,Female,hotmail.com.hk,Decoration / Design,IT apparel LTD,visual merchandiser ,A,Jessica___melgarejo,22395.33;22766.87;22863.10
2948,38,Male,gmail.com,Retail / Wholesale,it apparel ltd,sales,A,artie__kerne,30121.40;29193.76;30071.45;29811.78;29545.01
2949,38,Male,hotmail.com,Retail / Wholesale,IT Apparels Ltd.,Buyer,,Herschel_kerne,85339.65;85370.41
2950,23,Female,hotmail.com,Retail / Wholesale,IT Appeals Limited,Fashion Consultant,A,Kate__melgarejo,17337.34
2951,27,Female,hotmail.com,Retail / Wholesale,IT Limited,sales,A,jossie__dewulf,27854.19;27853.40;27219.58;27896.19
2952,24,Male,gmail.com,IT,IT Solution Ltd,IT Project manager,,Bee__kerne,17930.62;17563.80;17824.46;17716.23
2953,43,Male,gmail.com,Food Services,itacho sushi,chef,A,benjaman__kerne,18213.85;17933.18;17903.41;17657.43;17747.79
2954,22,Male,gmail.com,Food Services,Itamomo Cafe,Junior Chef,A,Bradley___mcelhenney,26090.04;25840.56;26005.85;26020.31;25762.78
2955,30,Male,gmail.com,IT,ITChanel,Helpdesk,,Cal_kovalik,24118.28
2956,29,Male,hotmail.com,Construction,ITSEN SCAFFOLDING SYSTEM LIMITED,高空工程顧問,,cloyd___jalomo,39423.52;40159.72;40529.38;39237.16
2957,47,Male,gmail.com,IT,IWT Limited,VP Sales & Marketing,,Danial__kuroda,34657.73;34633.00;35223.19;34976.56
2958,37,Male,gmail.com,IT,IXTech Limited,Sales Manager,A,Drew___SCHRANTZ,28482.83;27893.15;28020.58
2959,44,Male,hotmail.com,Shipping / Trading,J & S Industrial (HK) Ltd,Manager,,Dexter___kerne,51783.77;51760.00;50900.37;51779.32;52011.58
2960,25,Female,gmail.com,Retail / Wholesale,J CREW LIMITED,SALES ASSOCIATE,,Katheryn_MUHR,21618.32;21791.73;21691.85
2961,25,Male,gmail.com,Professional Services / Consultation,J Roger preston / 遵理,Engineer trainee /TUTOR ,A,theo__tacneau,73154.23
2962,37,Male,yahoo.com.hk,Retail / Wholesale,j-vision,sales,A,mary_muhr,32619.69;32959.82;33101.14;33149.82;32441.97
2963,26,Female,hotmail.com.hk,Retail / Wholesale,J.Crew,Sales,,Esther__melgarejo,16467.43;16778.38;16314.39
2964,26,Female,hotmail.co.uk,Retail / Wholesale,J.J Global Ltd,Product Manager ,,Katy_swainey,22433.24;21987.04;22645.06;22625.66
2965,39,Male,sina.com,Food Services,J&D Holdings Ltd (唐記飽點),主管,,Emmitt__HELFRITZ,27864.16
2966,56,Male,gmail.com,Beauty / Fitness,jack massage & health,manager,B,Finley_kantis,18175.70;18619.42
2967,44,Male,msn.com,Other,Jackel cosmetic ltd,中港司機,A,Guss___muhl,34274.79;34727.05;34347.29;34808.68;34181.37
2968,37,Male,yahoo.com.hk,Retail / Wholesale,JACKSON PHARMACY ,SALES,,June_KOERPER,29281.18
2969,58,Male,yahoo.com.hk,Retail / Wholesale,Jackwill Co Ltd,Operation Manager,B,Lacy__kantis,50475.31;50546.50;50260.04
2970,53,Female,ymail.com,Decoration / Design,JACKY LAMP AND WOOD LTD,Manager,B,Lea___HEENAN,15613.02
2971,22,Male,gmail.com,Construction,Jacob China limited,graduate building surveyor,A,Lewis__HELFRITZ,24379.59
2972,30,Female,hotmail.com,Other,JACOBSON,1) 自僱 2) OFFICER,A,Esther__KERNS,41106.20;41907.80;41725.90;42051.36;41963.88
2973,22,Female,gmail.com,Food Services,Jacomax limited,Floor staff,C,Leanna__aresco,16976.37;16914.07;16642.68
2974,46,Male,live.hk,Transportation,Jacqueline chan,私人司機,C,larkin_kerne,25172.84;24930.63;25153.28;24635.42
2975,54,Female,126.com,Professional Services / Consultation,JADE MANSION,店鋪經理,A,Leitha___DEWULF,64364.49;64203.13;63782.80;64723.44;65299.26
2976,32,Female,yahoo.com.hk,Food Services,jade restaurant,director,B,Leone__times,20921.17
2977,35,Male,hotmail.com,Decoration / Design,Jadex Contracting Limited,Contractor,,Meyer_muhl,20605.91
2978,30,Male,yahoo.com,Other,Jaeger-LeCoultre ,Project manager ,A,Mont___muhl,57686.23;56452.43;57031.64;56915.27
2979,24,Male,gmail.com,Food Services,Jagger,Cook,C,Dee_kerne,21947.39;21910.42;22232.52;21897.95
2980,27,Male,gmail.com,Decoration / Design,JamesRice contracting co.ltd,Account manager,C,Harold___prevot,24292.69;24537.77
2981,21,Female,gmail.com,Food Services,jamie's itaian,part time waitress,A,lidie_kerne,6085.72;6182.92;6064.80
2982,24,Female,gmail.com,Food Services,JAMIE'S ITALIAN ,SERVER,,Loma___DERINGTON,18981.39;19030.35;18684.60;18772.13
2983,46,Male,gmail.com,Transportation,Janco  Global Logistics Ltd.,General Manager - E-Commerce,A,Newt_melgarejo,109025.52
2984,20,Male,gmail.com,Food Services,JAPAN DINING WORLD CO .LTD,Waiter,A,Paris_SCHOFFSTALL,17880.59;17453.38;17947.56;17806.20
2985,55,,,Other,Japan Home Center HK Ltd,Shop Supervisor,A,Pleas___kerne,19921.40;20746.59
2986,29,Male,gmail.com,Retail / Wholesale,JapanIT Limited,Senior Technician,B,Julious_BARIDON,21591.31;21497.56;22200.63;21838.63
2987,43,Male,hotmail.com,Airlines,Jardine Air Terminal Services Ltd,Supervisor,,Miguel___RISSO,37327.18;37445.13;37132.29;37731.18;37119.27
2988,25,Male,hotmail.com,Airlines,Jardine Airport Service Ltd,Officer,A,Wilhelm__helie,28311.80;28002.12;28537.98
2989,25,Male,gmail.com,Airlines,Jardine Aviation Services,Ramp coordinator,A,Harold_kuroda,36335.76;35660.03;36168.46
2990,30,Male,gmail.com,Airlines,Jardine Aviation Services,Passenger Services Officer,A,Rupert___ASPINALL,28454.29;28505.06;28485.55
2991,25,Female,gmail.com,Airlines,Jardine Aviation Services,地勤,,Lular__muhl,15744.83;15887.09;15854.17;15916.37
2992,25,Male,hotmail.com,Airlines,Jardine Aviation Services Group,Flight Planning Officer,A,Russel__COURTENAY,15360.83
2993,34,Male,hotmail.com,Airlines,Jardine Aviation Services LTD,ramp supervisor,,Santiago_kimminau,36815.70;36904.85
2994,43,Male,hotmail.com,Real Estate,Jardine Matheson Limited,Technical Support,A,Sid_boklund,47415.09
2995,31,Male,yahoo.com.hk,IT,Jardine OneSolution,Associate Consultant,,Soloman_AUTOBEE,24286.44;23995.62;23570.62
2996,22,Male,gmail.com,IT,Jardine OneSolution (HK) Limited,IT技術員,A,Thornton___MUHN,15742.49;15766.59;15728.30;15988.60
2997,31,Male,hotmail.com,Food Services,Jardine restaurant group (pizza hut),Delivery driver,A,Hiram__mccarney,23273.74;23667.67;23680.20;23527.91;24207.47
2998,25,Male,hotmail.com,Engineering,Jardine schindler ,Layout enginner ,,Walton_ibarra,20817.89;20950.69
2999,39,Male,gmail.com,Airlines,JAS FORWARDING (HK) LTD,AIR EXPORT OPERATION ,,WARNER___ARAQUE,23651.92;23964.81;23594.77;23665.58
3000,53,Male,yahoo.com.hk,Other,Jaspas,船長,C,Watson__jalomo,27360.31;27228.06;27634.63
3001,30,Male,hotmail.com,Retail / Wholesale,javy's inetnational LTD,merchandiser,C,willam_kerne,27324.87;26990.99;27577.05;27327.68
3002,53,Male,jcdecaux-cityscape.hk,Advertising / Marketing,JCDecaux Cityscape Limited,Senior Operations Manager,,Wylie_dittbrenner,61240.11;62074.65;61376.94;61678.59;61106.09
3003,30,Male,yahoo.com.hk,Advertising / Marketing,JCDecaux Cityscape Ltd,Account Manager,A,Zeb__schrantz,64317.21;64564.74
3004,25,Female,gmail.com,Retail / Wholesale,JCREW ,Sales associate ,,Magdalen___AUTOBEE,21340.14
3005,33,Male,hotmail.com,Advertising / Marketing,"Jebsen Beverage Co. Ltd., - Beer Division",Senior Brand Executive,A,floyd__schrantz,32420.76;32138.25;32049.63
3006,41,Female,yahoo.com.hk,Retail / Wholesale,Jebsen Fine Wine,Sales,,Maymie_hadden,22435.07;22267.11
3007,34,Male,yahoo.com.hk,Retail / Wholesale,Jebsen Home Tech Company Limited,Merchandising and Operations Manager,A,Allison___muhl,54439.80;55318.05;55098.61;54723.67;54547.11
3008,27,Male,gmail.com,Engineering,JEC,Assistant Foreman,A,Alpha___muhl,32716.12;32173.09;32266.28;33418.51
3009,35,Male,hotmail.com,Professional Services / Consultation,JEC,冷氣技工,A,Paul__MUHR,34214.20;33575.61;34365.90;34098.64
3010,55,Male,gmail.com,Other,Jeeves(hk)ltd,乾洗及熨部主任,A,volney___couvillion,31949.77
3011,26,Male,gmail.com,IT,"Jemex ideas co., ltd.",Senior programmer,C,Angus_MUHL,34839.50;35325.55;35176.80;35203.16
3012,25,Female,yahoo.com.hk,Other,Jessica Feng Co. Ltd,Insurance,A,Minervia___dewulf,19817.15;19555.81;19719.54;19978.20;20007.29
3013,39,Male,gmail.com,Airlines,JET AVIATION BUSINESS JETS (HK) LTD,EXECUTIVE DISPATCHER,A,Anson_MELGAREJO,40237.23
3014,47,Male,gmail.com,Manufacturing,jet fair  industrial limited,cashier,,asberry__autobee,25045.21
3015,29,Male,yahoo.com.hk,Airlines,Jet Fuel International Ltd,Operator,B,Archie___ZMOLEK,22170.51;22112.74;21977.96;22414.91
3016,34,Male,my.com,Engineering,JETIN PRECISION LIMITED,PROJECT MANAGER,A,hosea_muhl,41693.92;41795.01;42052.92;42026.31;42254.41
3017,41,Female,gmail.com,Hotel / Tourism,Jetour Resources Management Limited,Ticketing Supervisor,A,Muriel___mugg,21412.42;21388.13;21454.27;21040.25;21449.47
3018,47,Male,gmail.com,Beauty / Fitness,Jeunesse global Co. Ltd.,Independent  Consultant,B,Basil__dittbrenner,21428.65;21587.02
3019,24,Female,yahoo.com.hk,Retail / Wholesale,Jhc ella limited,sales,,Neppie_dittbrenner,11368.26;11383.80;11444.41;11474.47;11386.12
3020,37,Female,gmail.com,Shipping / Trading,Jieda (HK) Materid Tech. Co Ltd,秘書,,Olie___beaton,22323.94;22438.25;22616.98
3021,31,Male,gmail.com,Retail / Wholesale,JILL SCOTT INTERNATIONAL LIMITED,HANDBAG DESIGNER,,Bertie___KERNE,26341.07;26029.27
3022,20,Male,gmail.com,Construction,JIMMY BON ENGINEERING LIMITED,雜工,A,Berton__holster,25058.36;24293.59;24418.60;24869.17
3023,53,Male,msn.com,Shipping / Trading,Jinyuan International Petrochemical Limited,Manager,A,Bryant_piccoli,29358.27
3024,47,Male,gmail.com,Food Services,Jiun Bao Club Association Limited /Megan's kitchen,Hot Pot senior chef,A,chas___ibarra,32587.73;32812.71;32029.18
3025,56,Female,hotmail.com,Other,JJB Link,會計,,Esther__koerper,20609.44;20355.12;20471.21;20494.35;20412.80
3026,39,Male,gmail.com,Real Estate,JLL Management Service Ltd,Handover Officer,C,Buford__kerne,19995.69;20290.66;20212.84;20210.39
3027,58,Female,gmail.com,Other,JLL仲量行,Facilities Assistant,,Lissie_mustache,18189.27;18454.07;18568.42;18137.74;18539.51
3028,39,Female,gmail.com,Retail / Wholesale,JM Fasion,Self employ,,Sadie___autobee,15595.75;15651.25;15599.19
3029,57,Male,netvigator.com,Shipping / Trading,JMT Far East Limited ,Managing Director ,C,Drew__DANAHY,69497.47;69663.36;68979.38;70480.03
3030,59,Male,yahoo.com.hk,Management / Human Resource,Job 1) 戴徳梁行 Job 2) Man Shing Cleaning ,"管理員, 清潔員",A,Byrd_KIMMINAU,34228.62;33976.14;34046.60
3031,35,Male,hotmail.com,Other,Jockey Club Kau Sai Chau Public Golf Course,保安,A,cassius_kerry,18539.02
3032,23,Female,hotmail.com,Social Services,JOCKEY CLUB YUNG SHING LUTHERAN INTEGRATED SERVICE,PROJECT ASSISTANT,,Georgie___KANTIS,12576.14;12272.28;12643.76
3033,23,Male,gmail.com,Food Services,Joe and the juice Hong kong,Batista,A,Alvia___kerne,15003.52
3034,49,Male,yahoo.com.hk,Transportation,John Swire & Sons,Reservation Clerk,A,Clair_GLEISNER,16461.57;16235.20;16070.86
3035,36,Male,gmail.com,Bank / Finance,JOHNNY CHAN & CO.,Executive Manager,C,Cornelious_jalomo,66936.42;64801.06;67687.24;65767.35
3036,28,Male,gmail.com,Decoration / Design,JOHNNY LIMITED,電工,B,Ferd__CRACRAFT,26725.50;26486.79;26949.02;26993.65;26708.82
3037,45,Male,yourcpahk.com,Accounting,Johnny Tang CPA Company Limited,Certified Public Accountant,,Dana_dittbrenner,61543.98;61493.07
3038,36,Male,yahoo.com.hk,Other,JOHNSON CLEANING SERVICES CO LTD,雲石技術員,A,benjamin___takala,17137.47;17318.70;17112.50
3039,45,Male,yahoo.com.hk,Other,johnson controls hong kong limited,technician,A,cecil_reutzel,26581.57
3040,32,Male,gmail.com,Other,Johnson groups,pest control,A,Deforest___koerper,10536.45;10436.07
3041,33,,jointak.com.hk,Manufacturing,Jointak Industrial Co Ltd,clerk,B,Neva___helfritz,12425.52;12216.19;12377.61;12196.09;12299.09
3042,28,Male,hotmail.com,Retail / Wholesale,Jolie Femme Fashion Store,Merchandiser,B,Robert__reutzel,36961.22;37051.66;36830.97;36649.46;37273.58
3043,25,Male,gmail.com,IT,Jolly Recruitment,Programmer,C,Denis___STEEPLES,18427.52;18413.79;18381.29
3044,43,Female,gmail.com,Real Estate,Jones Lang ,Associate director,,Wilhelmina___zmolek,34156.63
3045,37,Male,gmail.com,Other,JONES LANG LA SALLE MANAGEMENT SERVICES LTD,保安員,A,Dillard__hadder,25862.32;25844.37;26312.85
3046,32,Female,yahoo.com.hk,Food Services,Jones Lang Lasalle Ltd,facilities assistant,,adah___helie,19659.99;20185.51;19731.02;20061.59
3047,33,Male,hotmail.com,Management / Human Resource,Jones Lang LaSalle Management Services Limited,Property Managemenet,,Dolph___kerne,25413.98;25194.89
3048,28,Female,gmail.com,Bank / Finance,Jones Lang LaSalle Management Services Limited,Assistance,A,Onie__marohnic,16742.24;16730.80;16741.94;16896.22;16740.60
3049,33,Male,yahoo.com.hk,Management / Human Resource,Jones Lang LaSalle Management Services Ltd,Senior Recreation Officer,A,Dorsey__cipolone,26213.86;26214.98;26346.23
3050,34,Male,yahoo.com.hk,Management / Human Resource,Jones Lang LaSalle Management Services Ltd,技術員,A,Ike_KERNE,22516.19;22684.23
3051,53,Male,yahoo.com.hk,Other,Jones Lang LaSalle Management Services Ltd,Asst Customer Service Manager,,Edith__muhr,23071.29;23108.93;23672.21
3052,45,Male,gmail.com,Management / Human Resource,Jones Lang LaSalle management services Ltd ,security guard ,,Eldridge_hinckle,21549.68;21783.75;21462.92
3053,31,Male,gmail.com,Real Estate,Jones Lang Lasalle Mgt Serv Ltd,Facilities Assistant,A,Elmo__ledoux,17280.78
